Name,Price,Comments_Volume,Sentiment_Index,Date,Timestamp,Timedelta,Date_Dashed,Date_Dotted
"Wusthof Classic Ikon 16cms (6.3-Inch) Sandwich Knife, Creme",119.95,3,0.20,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II Black 9 Piece Chef's Roll Kit,279.95,35,0.19,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 2-Piece Mincing Knife and Cutting Board Set,39.95,105,0.13,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Utility Knife - Serrated - Green,9.95,4,0.55,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 6-Inch Cook's Knife, Creme",89.95,4,0.56,20180520,1526774400,20180520,2018-05-20,20180520
WUSTHOF Classic 4.5 Inch Utility Knife,49.95,7,0.51,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 8-Inch Serrated Bread Knife,49.95,52,0.26,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 5-Inch Serrated Utility Knife,34.95,40,0.30,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 5-Inch Serrated Utility Knife, Black",89.94,32,0.25,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 7-Inch Hollow Ground Santoku Knife,79.95,79,0.16,20180520,1526774400,20180520,2018-05-20,20180520
Wüsthof - 17-Slot Acacia Knife Block,49.95,162,0.23,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Carving Knife 4522/26 , 10""",139.95,19,0.18,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 5"" Santoku, Hollow Edge Gourmet, Black",49.95,40,0.28,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 2 Piece Knife Cook’s Set 9654,89.95,2,0.26,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Knives Cutlery Set with Storage Block, 12 Piece",579.95,34,0.18,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic 7-Inch Nakiri Knife with Hollow Edge, 4193/17",138.3,186,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 10 Inch Wide Diamond Sharpening Steel,69.95,3,0.11,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 5.5-inch Sandwich Knife,59.95,54,0.17,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Stainless Steel 7 Piece Manicure Set in Brown Case,199.95,54,0.17,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Epicure 6” Chef’s Knife 3982-7/16,99.95,3,0.39,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 4-1/2-Inch Utility Knife, Black",69.9,20,0.40,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 4680-7/16 Classic 6"" Meat Cleaver",99.99,20,0.40,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 8 PC Gourmet Steak Knife Set,119.95,7,0.59,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Gourmet 10"" Turner",59.95,7,0.59,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 3 Piece Starter Knife Set 9608-4,239.95,16,0.20,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic High Carbon Steel Hollow Edge 7 Inch Santoku Knife with Free Wusthof Bar Board,139.95,17,0.32,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Grand Prix II Offset Handle Serrated Deli Knife, 8-Inch",59.95,22,0.30,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 12"" Steel Oval Handle",69.95,1,0.21,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 2-3/4-Inch Bird's Beak Peeling Knife, Black",89.38,19,0.18,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 7 Piece Jumbo Studio Cherry Knife Block Set 8940-2,179.95,6,0.28,20180520,1526774400,20180520,2018-05-20,20180520
Ikon Knife Sharpener,39.95,100,0.22,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 5-1/2-Inch Tomato Knife,42.9,76,0.18,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 10-Piece Knife Set with Block, Black",649.95,7,0.33,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof In-Drawer 7-Slot Knife Storage Tray,29.95,205,0.22,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 25 Slot Storage Block,79.95,203,0.16,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 7 Piece Jumbo Studio Black Knife Block Set 8940-4,179.95,9,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 4-1/2-Inch Steak Knife,64.95,23,0.29,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof  1000/3000 Grit Fine Whetstone,89.95,1,-0.29,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof  1000/3000 Grit Fine Whetstone,89.95,1,-0.29,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 2-Piece Asian Cook's Set, Black",199.5,8,0.27,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 5-Inch Tomato Knife, Black",89.95,32,0.23,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet Stainless Steel 4 Piece Burger Knife Set,99.95,32,0.23,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 4850-7 High Carbon Stainless Steel PRO 2.5"" Peeling Knife",9.99,1,0.44,20180520,1526774400,20180520,2018-05-20,20180520
Zwilling J.A. Henckels Twin Signature 7-Piece Knife Block Set,116.63,119,0.18,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 3-Inch Serrated Paring Knife,64.95,22,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Super Glider - 8-Inch Chef's Knife,169.95,6,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Pro Stainless Steel 7 Inch Fillet Knife with Sheath and Sharpener,39.95,4,0.21,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet Bread Knife - 9 in,68.9,36,0.43,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic 3pc Starter Knife Set - 8"" Cook's, 6"" Utility & 3.5"" Paring",229.95,1,0.11,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 6 inch Sandwich Knife,64.94,5,0.54,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Gourmet 2 Piece Spreader and Shears Set, Black 8757",24.94,27,0.22,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 2922-7 2-Stage Handheld Knife Sharpener,19.95,27,0.22,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 4 Piece Set of 5” Steak Knives 8824,99.95,4,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon Creme 6-piece Steak Knife Set with Walnut Case,399.95,6,0.45,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 4 Piece Set of 5” Steak Knives 8824,99.95,4,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Ikon 10-Inch Sharpening Steel with Blackwood Handle,159.95,3,0.48,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon Creme 6-piece Steak Knife Set with Walnut Case,399.95,6,0.45,20180520,1526774400,20180520,2018-05-20,20180520
"Wüsthof - Two Piece Carving Set - 6"" Straight Meat Fork and a 8"" Carving Knife. (9704)",69.99,16,0.42,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Gourmet 4 1/2"" Turner",69.99,16,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet High Carbon Stainless Steel 7 Piece Traveler Knife Set,139.95,11,0.52,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 3-Inch Straight Paring Knife, Black",89,4,0.57,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 15-Slot Maple Knife Storage Block,144.77,4,0.38,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof - Classic 2.75 Inch Peeling Knife,64.95,87,0.29,20180520,1526774400,20180520,2018-05-20,20180520
"Classic 3.5"" Serrated Paring Knife",64.95,82,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Acacia 25 Slot Mega Knife Block,80,16,0.22,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Ikon Sharpener With 6-Inch By 8-Inch Bar Board,59.95,6,0.31,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Serrated Bread Knife, 8-Inch",109.95,3,0.27,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Deba Knife, 7"" (7-Inch (17cm) Deba)",79.95,6,0.45,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 7 Piece Black Wallet Manicure Set 9129,199.95,1,0.58,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 3-Piece Kitchen Knife Set, Black",269.99,23,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof - Grand Prix II 3.5 inches Paring Knife,39.95,54,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix Kitchen Shears,49.95,34,0.17,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 2 Piece Santoku Asian Chef's Knife Set,159.95,10,0.45,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Pro 6 Inch Utility Knife,29.95,3,0.40,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Epicure 9” Chef’s Knife 3982-7/24,229.95,1,0.27,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Sharpening Steel 4493/21, 12""",39.95,1,0.27,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Culinar 8-piece Steak Knife Set with Walnut Case,399.95,3,0.10,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Acacia 13-Slot Knife Block,39.95,2,0.50,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 6-Inch Utility Knife,74.95,9,0.36,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Grand Prix II Serrated Utility Knife 4106 , 5in.",64.95,13,0.42,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Hollow Edge Nakiri Knife, 7 Inch",119.99,20,0.25,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Trident 4040 Grand Prix II Forged Paring Knife 3-1/2"" Blade",34.99,20,0.25,20180520,1526774400,20180520,2018-05-20,20180520
"Classic Utility Knife Blade Length: 6""",34.99,20,0.25,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 3 Piece Blade Guard Set 8910-10,12.95,5,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 4 1/2-inch Serrated Tomato Knife,32.9,25,0.16,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 4163-7/23 Bread Knife, 9"", Silver",159.89,1,0.06,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon Sharpening Steel 10"" Fine Steel Bolster Poly Handle(4468-7)",139.95,1,0.24,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Wuuthof Grand Prix II Hollow– Edge Santoku Knife 4175 , 7""",89.95,58,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 2 Piece Prep Knife Set 8605-1,108.95,6,0.36,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 6-Inch Flexible Fillet Knife, Black",129.95,10,0.44,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 6 Inch Personal Care Barber's Scissors,29.95,20,0.25,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 8 Piece Deluxe Walnut Knife Block Set 8408-3,429.95,5,0.48,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 8-Inch Carving Knife,109.99,25,0.23,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof-Trident Cutlery 9718 Gourmet 18 Piece Knife Block Set,279.95,1,0.43,20180520,1526774400,20180520,2018-05-20,20180520
"Classic Ikon 9"" Carving Knife",159.95,1,0.42,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Pro Chef’s Knife 4862-7/26 , 8""",29.95,3,0.67,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Personal Care Stainless Steel Toenail Clippers,39.95,9,0.10,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof CL Ikon 6-Piece Steak Knife Set,429.95,11,0.13,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Grand Prix II 10"" SHARPENING STEEL - 4477 / 26",42.92,4,0.37,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon 8-Inch Bread Knife, Creme",114.95,37,0.26,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic 4.5"" Asian Utility / Kitchen Surfer Knife",74.95,9,0.56,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Ikon 9-Inch Cook's Knife with Blackwood Handle,209.85,16,0.11,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Trident 4862-7 Pro Series 8"" Cook's Knife",29.99,16,0.11,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon High Carbon Steel 6 Inch Salad Knife,99.95,1,0.09,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 6-inch Utility Knife,47.95,19,0.37,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon Sharpening Steel 10"" Fine Steel Bolster Poly Handle(4468-7)",139.95,1,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon 9” Hollow Edge Carving Knife 4504-7/23,179.95,7,0.24,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon Hollow Edge Carving Set with Walnut Case,239.95,7,0.49,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 2 Piece Prep Knife Set 8605-1,108.95,6,0.36,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon Two-Piece Carving Set, Black",199.95,1,0.16,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 4622-7 Classic 7 Inch Fillet Knife,99.95,4,0.66,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 6” Curved Boning Knife 4610-7/16,109.95,12,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 4-1/2-Inch Steak Knife,24.9,39,0.53,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 3-Inch Straight Blade Paring Knife,59.95,10,0.31,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 17 Slot Storage Block, Cherry",39.95,20,0.19,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 8-1/4-Inch Heavy Cleaver,159.94,4,0.06,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Personal Care Stainless Steel Toenail Clippers,39.95,9,0.10,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 7 Inch Chinese Cook's Knife,199.95,1,0.23,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof 4001-7 3"" Paring Knife - Hollow Edge, Full Tang, Forged",64.95,1,0.02,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 18 Piece Walnut Block Knife Cutlery Set 9718-3,279.95,9,0.26,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Grand Prix II 10"" SHARPENING STEEL - 4477 / 26",42.92,4,0.37,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Ikon 5-Inch Santoku Hollow-Edge Knife with Blackwood Handle,199.95,15,0.43,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 7-Inch Flexible Fillet Knife,117.95,3,0.60,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 4-1/2-Inch Utility Knife,59.95,21,0.29,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 4.75-inch Offset Serrated Utility Knife,49.95,11,0.46,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Wusthof 4152 Classic 9-inch Double Serrated Bread Knife, High Carbon Steel",114.5,5,0.49,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic Ikon Cook's Knife - 4596 / 26 Cm (10"") Black",219.95,1,0.42,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Trident 4086-7 Classic Ikon Knife Series - 3-1/2"" Paring",59.99,1,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Pro High-Carbon Steel 8 Inch Chinese Cook’s Knife,54.95,3,0.43,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Pro Paring Knife, 3-1/2-Inch",9.95,95,0.17,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Culinar 9-Inch Diamond Steel,99.95,4,0.21,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 2 Stage Asian Edge Handheld Sharpener,19.95,22,0.08,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic 2 Piece 5"" Nakiri and 4.5"" Asian Utility Knife Set 8507",99.95,1,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 7 Piece Knife Block Set,229.95,2,0.80,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Pro Paring Knife, 3-1/2-Inch",9.95,95,0.17,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof 2 Stage Asian Edge Handheld Sharpener,19.95,22,0.08,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Classic 2 Piece 5"" Nakiri and 4.5"" Asian Utility Knife Set 8507",99.95,1,0.42,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Grand Prix II 7 Piece Knife Block Set,229.95,2,0.80,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Culinar 9-Inch Chrome Sharpening Steel,69.95,2,0.05,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Bread Knife,129.95,21,0.29,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Pro Hollow Ground Roast Beef Slicer, 11-Inch",39.95,11,0.19,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 2-3/4-Inch Trimming Knife,59,26,0.31,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Gourmet 2-1/4-Inch Peeling Knife,17.9,64,0.30,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic IKON 6 in. Hollow Edge Chef Knife,159.95,4,0.72,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Pro Wide Bread Knife, 10-Inch",39.95,16,0.27,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 4” Extra Wide Paring Knife 4067/10,64.94,19,0.33,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon Creme 16-piece Walnut Knife Block Set,999.95,11,0.30,20180520,1526774400,20180520,2018-05-20,20180520
Wüsthof 2-Stage Knife Sharpener,149.5,292,0.09,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic Ikon 9” Double Serrated Bread Knife 4163-7/23,139,25,0.20,20180520,1526774400,20180520,2018-05-20,20180520
"Wusthof Trident 4585/20 Grand Prix II Forged Cook's Knife 8"" Blade",109.95,1,0.70,20180520,1526774400,20180520,2018-05-20,20180520
Wusthof Classic 8-Inch Chef's Knife,127.93,506,0.22,20180520,1526774400,20180520,2018-05-20,20180520.17
Wüsthof - 2 Stage Hand-Held Sharpener (2922),19.94,783,0.18,20180520,1526774400,20180520,2018-05-20,20180520.17
Wusthof Gourmet 18 Piece Cherry Block Knife Cutlery Set 9718-2,279.95,27,0.15,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wüsthof - Three Piece Cook’s Set - 3 1/2"" Paring Knife, 6"" Utility Knife, and 8"" Cook’s Knife (9608)",204.95,229,0.19,20180520,1526774400,20180520,2018-05-20,20180520.17
Wusthof Gourmet 18 Piece Acacia Knife Cutlery Block Set 9718-6,199.95,66,0.14,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Classic Ikon 8-Inch Cook's Knife, Black",122.91,324,0.13,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Pro Cook's Knife, 8-Inch",29.75,197,0.26,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Pro Cook's Knife, 8-Inch",29.75,197,0.26,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Pro Cook's Knife, 8-Inch",29.75,197,0.26,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof 4183-7 Wusthof Classic 7-Inch Santoku Knife, Hollow Edge",104.94,436,0.18,20180520,1526774400,20180520,2018-05-20,20180520.17
Wusthof Classic 7-piece Slim Knife Block Set (Acacia),349.95,121,0.22,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wüsthof - 10"" Knife Sharpening Steel with Loop",24.94,364,0.17,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Classic Chef's Knife: 6""",59.95,68,0.28,20180520,1526774400,20180520,2018-05-20,20180520.17
Wusthof Pro 5 Piece High Carbon Stainless Steel Starter Knife Set,79.95,59,0.17,20180520,1526774400,20180520,2018-05-20,20180520.17
WUSTHOF Gourmet Seven Piece Starter Block Set,119.95,145,0.24,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Ten Piece Block Set Gourmet, Black",199.95,13,0.25,20180520,1526774400,20180520,2018-05-20,20180520.17
Wusthof Classic 6-Inch Chef's Knife,59.95,216,0.23,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Classic Ikon 7-Inch Santoku, Hollow Edge, Black",134.35,219,0.15,20180520,1526774400,20180520,2018-05-20,20180520.17
"Wusthof Classic Ikon 7-Inch Santoku, Hollow Edge, Black",134.35,219,0.15,20180520,1526774400,20180520,2018-05-20,20180520.17
